tags,ave_area,x_min,median_aspect_ratio,max_aspect_ratio,publish_time,title,PWN,orientable,num_geometric_degenerated_faces,max_dihedral_angle,category,p25_aspect_ratio,num_complanar_intersecting_faces,total_area,ave_dihedral_angle,num_connected_components,p95_dihedral_angle,vertex_manifold,median_valance,license,max_valance,median_dihedral_angle,num_vertices,min_valance,stl_file,min_aspect_ratio,euler_characteristic,z_max,num_boundary_edges,x_max,thing_id,num_combinatorial_degenerated_faces,y_min,p25_area,p25_dihedral_angle,p75_aspect_ratio,p95_aspect_ratio,p90_area,edge_manifold,y_max,p90_aspect_ratio,subcategory,p75_valance,min_dihedral_angle,num_duplicated_faces,link,p25_valance,max_area,min_area,p95_area,solid,p90_valance,z_min,ave_valance,ave_aspect_ratio,p75_dihedral_angle,num_self_intersections,author,num_faces,p75_area,median_area,img_file,p90_dihedral_angle,json_file,p95_valance
"['burr', 'burr_puzzle', 'openscad', 'parametric', 'puzzle']",9.78399,-30.0,5.03891,1264810000000.0,2012-12-27T13:00:49,Drunk Chuck Twists : rotated and skewed 6 Piece Burr/Chuck Puzzles ,1,1,12,3.12563,toys-and-games,1.66557,19,28823.6,0.642909,3,1.79769,1,6.0,Creative Commons - Attribution - Non-Commercial,16.0,0.311537,1473,3.0,111625.stl,1.00023,,1.5739500522613525,,-30.0,39332,,-11.574000358581543,0.0545702,3.91182e-05,35.9839,1367.36,9.14761,1,5.426050186157227,181.442,puzzles,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/4e/f1/92/6d/32/ChadBurrResult.stl,5.0,497.245,,40.7216,,9.0,-15.425999641418457,6.0,901085000.0,1.30155,91,ThePuzzleGeek,2946,2.04299,0.24909,111625.png,1.64034,111625.json,9.0
"['calabi-yau', 'math_art', 'physics', 'string_theory']",1.48485,62.10831069946289,6.92772,16.4523,2013-10-14T08:27:22,Calabi-Yau ,,1,,0.314182,learning,5.85033,106,166779.0,0.104721,2808,0.314163,1,4.0,Creative Commons - Attribution - Share Alike,4.0,1.44948e-06,112320,4.0,338910.stl,1.48432,,19.878000259399414,112320,67.26570892333984,165486,,-26.84018325805664,1.22581,,8.22877,10.0308,1.97151,1,-22.696382522583008,9.22273,physics-and-astronomy,4.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/1f/21/ad/22/45/calabiyau3_original.stl,4.0,3.5659,0.226173,2.14988,,4.0,16.887039184570312,4.0,7.0238,0.314157,350844,carlofonda,112320,1.75199,1.46438,338910.png,0.314161,338910.json,4.0
"['motorcycle', 'replicator2']",0.285206,1.4853030443191528,4.95347,89776.7,2013-01-14T22:56:11,Electric Motorcycle  ,1,1,,1.5708,models,1.48435,,2955.88,0.0641479,1,0.173184,1,6.0,Attribution - Non-Commercial - No Derivatives,22.0,0.0460878,5182,4.0,118295.stl,1.00086,,21.896987915039062,,1.5716296434402466,42265,,42.19431686401367,0.0165166,0.000141382,7.81843,11.5347,0.831293,1,42.44337463378906,8.88137,vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/16/6e/f6/bd/7c/Rear_Fender.STL,6.0,103.16,1.15509e-06,0.884746,1,7.0,21.63787269592285,6.0,29.8305,0.0967147,,Brent89,10364,0.291421,0.0207973,118295.png,0.160204,118295.json,7.0
"['22re', '22_re', '4runner', 'auto', 'automobile', 'Automotive', 'awesome', 'cool', 'crankshaft', 'cylinder', 'cylinders', 'educational', 'engine', 'fan', 'Gear', 'gears', 'model', 'motor', 'pickup', 'piston', 'pistons', 'rotating', 'rotational', 'scale', 'scaled', 'toyota', 'valve', 'valves']",0.596311,3.3874852657318115,4.30233,1801.69,2015-01-22T22:52:43,Toyota 4 Cylinder Engine 22RE Complete working model ,1,1,,2.09274,toys-and-games,3.4302,,412.647,0.543648,1,1.57967,1,6.0,Creative Commons - Attribution - Non-Commercial,19.0,0.053654,346,4.0,1054518.stl,1.44025,,6.055426120758057,,3.567126989364624,644933,,-1.8785486221313477,0.289434,3.70104e-09,13.0976,66.4446,0.960761,1,-1.5088834762573242,33.4266,mechanical-toys,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/82/98/92/b4/45/spacer_.125_-_scaled.stl,5.0,1.33362,0.0109461,1.09264,1,7.0,3.4290003776550293,6.0,19.667,1.5708,,ericthepoolboy,692,0.943063,0.575393,1054518.png,1.5708,1054518.json,8.0
,0.000747862,4.489291191101074,4.71583,84068.3,2013-02-08T20:14:27,Tamiya M-series Mini Cooper ,,1,,1.94219,models,2.37653,,1.5047,0.559541,1,1.5708,1,6.0,Creative Commons - Attribution,20.0,0.0781641,1005,4.0,129923.stl,1.04126,-3,4.0476861000061035,4,4.489291191101074,48377,,1.413727879524231,0.000163356,,14.0604,102.897,0.00178754,1,1.438456416130066,45.1551,vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/8e/7f/a2/f8/c0/Chassis_-_Motor_assy-1_MA23-1.STL,5.0,0.0023992,4.40146e-08,0.00193377,,8.0,4.010504245758057,6.00995,142.24,1.5708,,apdesigns,2012,0.00149703,0.000383151,129923.png,1.5708,129923.json,9.0
"['3D', 'bat', 'bat-signal', 'batman', 'batsignal', 'Inventions', 'Inventor', 'makerbot', 'model', 'signal', 'stupid', 'Stupid_Inventions', 'toy']",3.25778,4.5694379806518555,21.3486,168341000.0,2012-07-20T12:49:44,Bat-Signal ,,1,,3.07171,toys-and-games,5.74913,,21885.8,0.54816,1,1.93908,,5.0,Creative Commons - Attribution,44.0,0.0467486,3410,2.0,80766.stl,1.00115,-3,15.26688003540039,108,5.027929782867432,27121,,-37.189579010009766,0.0339505,0.000965894,95.8204,1085.43,2.5325,1,-37.13179016113281,377.707,,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/d2/29/01/cf/eb/BatSignal-BaseLogo_07-17-12.STL,4.0,1046.26,5.66e-08,8.18486,,8.0,14.788629531860352,5.94194,26449.7,1.49198,,StupidInventor,6718,0.744391,0.184393,80766.png,1.57723,80766.json,10.0
"['3D', 'buldozer', 'mech', 'mechanical', 'model', 'motor', 'PLA', 'Radio_Control', 'RC', 'robotics', 'tank', 'tech', 'toy']",59.2311,-48.0,1.36757,13963800.0,2012-01-19T17:45:48,RC printed Buldozer ,1,1,,1.5708,hobby,1.33065,,10898.5,0.798513,1,1.5708,1,5.0,Creative Commons - Attribution - Share Alike,36.0,1.04272,94,3.0,53435.stl,1.01621,2,45.0,,-48.0,16234,,-1.5,3.4666,2.3835e-23,202.118,6386.24,10.3998,1,1.5,2819.32,rc-vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/bb/d8/ee/7a/7d/pelle.stl,5.0,2250.0,0.001,124.425,1,6.0,2.0,5.87234,76808.5,1.5708,,crazytiti,184,9.0,4.5,53435.png,1.5708,53435.json,7.0
"['dart', 'fun', 'gun', 'mechanical', 'nerf', 'pistol', 'toys', 'weapon']",0.488355,-75.89500427246094,2.26219,13100900000.0,2012-05-08T18:12:32,LF1 - Foam Dart Blaster  (NERF Compatible) ,1,1,,3.14159,toys-and-games,1.53386,67,52036.2,0.135265,1,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,180.0,0.0149876,53279,3.0,69705.stl,1.00029,2,4.7820000648498535,,-75.10100555419922,16726,,44.493003845214844,0.00906574,0.00208512,10.4356,211.122,0.464131,1,44.5620002746582,100.141,mechanical-toys,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/d2/b8/02/2d/61/ShellA.stl,6.0,193.737,5.00643e-07,1.47866,,6.0,4.766000270843506,5.99977,325155.0,0.0332997,182,Landru,106554,0.137424,0.042573,69705.png,0.0711393,69705.json,7.0
"['make-up', 'supportless', 'tool', 'toothpaste']",2.2352,31.172800064086914,1.9972,317.727,2013-01-24T13:08:29,Tube roller ,1,1,,1.5708,household,1.54286,,429.159,0.567232,1,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,9.0,0.130866,96,4.0,122866.stl,1.13577,,3.8842599391937256,,31.848100662231445,44200,,-8.497130393981934,1.28873,,5.08092,52.3753,3.42706,1,-6.866829872131348,28.0042,bathroom,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/78/72/f7/f8/58/tubecap.stl,5.0,5.13495,0.402918,3.42713,1,7.0,9.999999747378752e-05,6.0,12.9923,1.5708,,pintokitkat,192,3.42701,2.32702,122866.png,1.5708,122866.json,8.0
"['architecture', 'building', 'Buildings', 'city', 'featured', 'map', 'Model_Train', 'playset', 'Sim_City', 'simulation', 'Tabletop_Game', 'toy', 'Urban_design', 'Urban_planning']",706981.0,4087.919921875,1.625,54130.0,2011-10-20T10:42:21,Sim City 2000 Tabletop Play Set ,,,330,,toys-and-games,1.26268,7590,5599290000.0,,1,,,6.0,Attribution - Non-Commercial - Share Alike,34.0,,1326,2.0,41089.stl,-824634000000000.0,5278,10889.5546875,,11920.29296875,12673,,-21236.767578125,50586.9,,3.50387,60.9315,769203.0,,-20980.65234375,18.193,playsets,6.0,,2640,https://thingiverse-production-new.s3.amazonaws.com/assets/f3/1a/16/23/99/Light_Industrial_1.stl,5.0,200000000.0,,1050990.0,,8.0,10855.8359375,5.98492,-978213000000.0,,11298,Skimbal,7920,609454.0,300000.0,41089.png,,41089.json,8.75
,0.435989,2.7999989986419678,1.93206,9930180000.0,2012-11-20T17:29:44,Presents ,1,,12,1.6369,toys-and-games,1.31246,,3319.62,0.131186,1,1.5708,,6.0,Creative Commons - Attribution,15.0,,3797,3.0,98016.stl,1.00001,16,20.049999237060547,,6.6500020027160645,33988,24,-10.5,1.35773e-05,,5.94864,48.9642,0.489384,,-10.5,22.8993,playsets,6.0,,4,https://thingiverse-production-new.s3.amazonaws.com/assets/d5/0b/1d/86/a4/XmasSet_LGPresentBottom_X1.stl,5.0,32.3525,,2.29195,,7.0,18.549999237060547,6.00211,2633610.0,,27,MakerBot,7614,0.098048,0.00615359,98016.png,0.111728,98016.json,8.0
"['penholder', 'Pi', 'pi_tower', 'tower']",0.237232,-33.906002044677734,7.08097,6066930000.0,2014-03-14T21:23:42,Tower of Pi ,1,1,,3.14159,art,3.79179,295,59904.9,0.57918,2,1.66999,,6.0,Creative Commons - Attribution,41.0,0.0775074,124272,3.0,498979.stl,1.0,-1986,-85.91400146484375,,-32.46000289916992,271769,,102.03400421142578,0.0340109,0.0138385,25.5308,2748.32,0.397789,1,102.04000854492188,347.276,math-art,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/03/a5/83/52/d1/Tower_of_Pi_smaller_fixed.stl,5.0,71.9097,1.36456e-06,0.958452,,8.0,-85.91400146484375,6.09589,91084.9,1.54517,6455,roman_hegglin,252516,0.19327,0.123243,498979.png,1.59367,498979.json,9.0
,3.20974,24.084455490112305,6.07856,4885.53,2014-03-20T20:06:04,Heatwave 3d Printable Typeface ,1,1,,2.90317,art,1.88359,,28412.6,0.539521,1,1.5708,1,6.0,Creative Commons - Attribution,65.0,0.0310673,4428,4.0,500105.stl,1.01786,2,10.0,,24.399999618530273,276836,,-49.12514877319336,0.366562,,17.9279,38.9712,4.95155,1,-48.44112777709961,29.5765,signs-and-logos,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/41/a7/6f/1e/9b/S__rebuilt_.stl,6.0,1290.32,0.0565298,5.2382,1,6.0,2.0,5.99729,15.3279,1.5708,,LorenIPSVM,8852,4.3365,0.859622,500105.png,1.5708,500105.json,6.0
"['Action_Figure', 'Minecraft', 'Mine_Craft', 'toy']",0.242487,8.881784197001252e-16,2.11357,1546.58,2012-10-12T18:31:13,MineCraft Action Figures ,1,1,,2.14778,toys-and-games,1.39477,,2016.04,0.0863604,1,0.141427,1,6.0,Creative Commons - Attribution - Share Alike,30.0,0.0357529,4157,4.0,93540.stl,1.04466,,8.157578468322754,,0.002470493083819747,32291,,6.349998950958252,0.002241,1.22544e-05,2.53024,8.65369,0.243435,1,6.359813213348389,8.65346,,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/0c/a2/e6/11/a4/arm.stl,6.0,123.353,1.18772e-05,0.270336,1,6.0,8.130450248718262,6.0,4.55181,0.0684899,,zealous,8314,0.0184723,0.0045884,93540.png,0.129405,93540.json,6.0
"['lunar', 'MakerBot_playset', 'moon', 'space', '3D', 'Apollo', 'featured', 'makerbot', 'model', 'nasa', 'openscad', 'snapfit', 'space_ship', 'toy']",0.437311,-3.623339891433716,6.72144,675540000000000.0,2011-12-28T16:25:44,Apollo Mission ,1,1,6,3.14159,models,2.16311,16,521.275,0.396156,1,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,32.0,0.00064091,596,3.0,405884.stl,1.06253,,0.8733170032501221,,-3.2888500690460205,15098,,-2.9100000858306885,0.00331578,,46.156,2329.72,1.22178,1,-2.9100000858306885,242.946,vehicles,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/c6/b1/24/2d/5d/pinpeg.stl,5.0,16.1158,,1.62477,,8.0,0.2939609885215759,6.0,569480000000.0,0.788115,48,emmett,1192,0.355601,0.133122,405884.png,1.57079,405884.json,9.0
"['box', 'key', 'Lock', 'pick', 'safe', 'treasure']",55.3971,27.498001098632812,3.33785,14.0138,2013-05-18T06:42:05,Young Derek&#039;s Treasure Safe ,1,1,,1.5708,toys-and-games,1.80495,,5539.71,0.502655,1,1.5708,1,6.0,Attribution - Non-Commercial - Share Alike,8.0,,52,4.0,200685.stl,1.01425,2,9.5,,54.99800109863281,90727,,,17.1597,,6.39261,13.9864,130.616,1,,11.269,puzzles,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/1f/67/90/96/67/pinlid_fixed.stl,5.0,288.75,2.5025,144.375,1,7.0,,5.76923,5.03154,1.5708,,ssaggers,100,75.6209,36.0786,200685.png,1.5708,200685.json,7.0
"['featured', 'makerbot', 'transformer']",0.451494,-36.14939880371094,1.46154,407.412,2011-09-24T20:56:14,Mbot Logo Transformer ,1,1,,3.13937,None,1.203,,3660.71,0.175444,1,0.57501,1,6.0,Creative Commons - Attribution - Share Alike,13.0,0.102926,4056,3.0,37966.stl,1.00064,2,11.841878890991211,,-35.94091033935547,11855,,11.189247131347656,0.0257417,0.0184525,2.70629,19.5094,1.3876,1,11.265320777893066,6.98245,None,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/da/5f/a6/a4/cd/mbotplainLLeg.stl,5.0,10.1497,0.00115946,2.62979,,8.0,11.773656845092773,5.99704,5.61841,0.26573,6,Plasticguy,8108,0.303579,0.065302,37966.png,0.46147,37966.json,8.0
"['color', 'colour', 'Multicolor', 'featured', 'Multicolour', 'openscad', 'portrait']",9.92123,-32.17399978637695,2.66843,2167050.0,2011-10-04T10:49:47,4-Color Self-Portrait ,1,1,,2.61803,None,1.47065,,10595.9,0.616431,1,1.5708,1,5.0,Creative Commons - Attribution - Share Alike,48.0,5.55112e-17,536,3.0,39358.stl,1.00756,2,0.7200000286102295,,-32.17399978637695,12182,,-40.0,0.117501,,12.7286,321.669,5.08384,1,40.0,52.1764,None,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/65/a1/ad/0d/80/white.stl,5.0,2573.92,7.35e-05,10.501,1,8.0,,5.97761,2956.09,1.5708,,br3ttb,1068,1.29794,0.272251,39358.png,1.5708,39358.json,9.0
"['atom', 'bohr', 'chemistry', 'customizer', 'electron', 'electron_configuration', 'gimbal', 'periodic_table', 'physics']",0.35874,-17.0,1.30582,528050000000000.0,2013-07-08T14:53:23,Customizable Atom Deluxe (every element preconfigured) ,1,1,,3.14159,learning,1.21236,6,24949.6,0.145401,5,1.47055,1,6.0,Creative Commons - Attribution,139.0,0.0645331,34762,3.0,331798.stl,1.00335,-12,3.0,,-16.863399505615234,114247,,-1.5238699913024902,0.00762516,0.000242811,2.6222,22.1342,0.650538,1,,11.4763,physics-and-astronomy,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/5b/9e/4b/97/ee/022_-_Ti_-_Titanium.stl,6.0,53.3487,8.34318e-17,1.8285,,6.0,1.4761300086975098,6.00207,39590700000.0,0.0897221,18,roman_hegglin,69548,0.0160411,0.0138155,331798.png,0.0899665,331798.json,7.0
"['Galileo', 'moriza', 'nasa', 'space', 'spacecraft']",16.2223,72.40599822998047,6.30581,1080750000000000.0,2013-04-21T23:00:58,NASA - Galileo Spacecraft ,,,66,3.14159,models,2.56422,314,49477.9,0.682471,24,1.57081,,6.0,Creative Commons - Attribution,23.0,1.74157e-05,1540,2.0,180693.stl,-988196000000000.0,-48,24.43437957763672,234,72.43708038330078,71637,,12.110799789428711,1.5457,,14.9281,2213.38,34.3153,,14.201680183410645,107.815,model-robots,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/f4/60/ba/bd/5a/Galileo_RTG.stl,5.0,610.94,,67.1126,,8.0,1.049560004878769e-11,6.02338,-838276000000.0,1.5708,1905,moriza,3050,20.4918,5.59132,180693.png,1.5708,180693.json,9.0
"['lmr', 'microwell', 'stepper', 'xy', 'xy_table']",10.0458,-13.4376802444458,9.84654,3959.47,2012-03-06T16:20:40,XY Table ,,,,2.61559,None,9.47137,4,2511.45,0.608045,1,1.57109,,6.0,Creative Commons - Attribution,19.0,0.00261213,122,3.0,60268.stl,1.23521,,5.492040157318115,,-3.437596082687378,18678,,-6.471189975738525,1.64428,1.54437e-05,16.4909,574.736,29.9396,,-6.153231143951416,96.8819,None,6.0,,2,https://thingiverse-production-new.s3.amazonaws.com/assets/b7/10/90/5f/8f/Servo.stl,5.0,238.697,0.19596,53.1526,,7.0,5.077919960021973,6.09836,78.8517,1.5708,2,Geir,250,3.02829,2.61052,60268.png,1.57098,60268.json,8.0
"['3d_printer', 'car', 'star_wars', 'X_Wing', 'makerbot', 'openscad', 'Plastic_Valley', 'toy', 'UC3M', 'Wacky_Races']",3.72858,-51.5,26.7944,2802140000000000.0,2011-11-17T23:33:38,X Wing Car ,1,1,3,3.14159,None,10.0596,3,24176.1,0.545251,1,1.57081,1,5.0,Creative Commons - Attribution - Non-Commercial,57.0,0.00190521,3216,3.0,44739.stl,-645757000000000.0,-26,2.0013298988342285,,-51.46849822998047,13690,,-3.0696801572018415e-17,0.246451,,63.5962,13401.1,7.534,1,3.0696801572018415e-17,440.451,None,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/3f/3e/0f/a4/c9/xwing_all.stl,5.0,456.918,,9.41853,,7.0,0.9986670017242432,6.04851,42525300000000.0,1.5708,31,random8tr,6484,2.40621,0.753488,44739.png,1.5708,44739.json,8.25
"['fractal', 'python', 'script', 'vase']",5.22789,10.64214038848877,4.7258,62642.7,2013-06-16T21:17:38,Scripted vases ,,1,,1.56557,household,3.991,,21005.6,0.143625,1,0.525379,1,6.0,Creative Commons - Attribution - Non-Commercial,21.0,0.0497379,2020,4.0,222690.stl,1.22698,1,,20,18.0377140045166,104694,,-18.28289794921875,3.81542,0.0160857,6.0332,6.22506,5.96123,1,-11.052619934082031,6.19895,decor,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/17/b6/81/0b/89/squircle.stl,6.0,132.224,0.147768,5.97629,,6.0,,5.97723,33.5509,0.152318,,hakalan,4018,5.8734,5.23685,222690.png,0.299428,222690.json,6.0
"['hot_desk', 'low_poly', 'sculptures', 'trees']",124.066,-7.146997451782227,1.8788,32297600.0,2015-05-24T13:36:25,Low poly tree sculptures ,1,1,,2.16021,art,1.26405,,44415.5,0.545266,1,1.5708,1,5.0,Creative Commons - Attribution - Non-Commercial,16.0,0.729406,181,3.0,1344048.stl,1.0,2,19.1719970703125,,12.11500358581543,845449,,-51.65000915527344,18.8658,0.000228223,5.15565,49.7883,364.601,1,-41.62199401855469,17.4425,sculptures,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/81/0c/db/43/24/Tree_4_tree.stl,5.0,1507.33,0.00316521,376.845,1,8.0,10.6820068359375,5.9337,119611.0,0.946541,,francfalco,358,175.424,62.8327,1344048.png,1.2834,1344048.json,10.0
"['education', 'flying', 'propeller', 'puddle_jumper', 'toy', 'whirligig', 'whirlygig']",6.28297,21.670000076293945,8.39066,114809.0,2012-05-03T13:13:06,Puddle Jumper Whirligig ,1,1,,3.13775,toys-and-games,2.40612,,13558.6,0.311881,5,1.5708,1,6.0,Creative Commons - Attribution,21.0,,1089,3.0,70869.stl,1.0195,10,0.0020000000949949026,,26.670000076293945,22454,,-10.48900032043457,0.194988,,184.3,3505.77,14.3926,1,2.010998010635376,922.541,mechanical-toys,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/d4/58/e9/7b/97/PuddleJumperPlatedNEW.stl,5.0,119.502,0.000245836,25.458,,8.0,,5.9449,1160.16,0.175449,7,23Meteor,2158,5.41875,0.988074,70869.png,1.5708,70869.json,9.0
"['120', '120film', '120_film', '6x6', 'believeinfilm', 'camera', 'camera_obscura', 'exposure', 'film', 'lomo', 'lomography', 'medium_format', 'photo', 'photography', 'pinhole', 'schlab', 'schlaboratory', 'schlem', 'shutter', 'tindie', 'toycamera']",1.89228,23.2549991607666,1.88137,1468.08,2013-10-06T21:06:08,P6*6 120 Pinhole Camera ,1,1,,1.5708,gadgets,1.32137,,1400.29,0.308838,2,1.5708,1,5.0,Creative Commons - Attribution - Non-Commercial,30.0,0.00370538,372,3.0,674848.stl,1.01177,2,6.248316287994385,,23.2549991607666,157844,,0.06785806268453598,0.0540567,1.41752e-07,9.82544,113.592,3.53958,1,1.6011114120483398,37.8197,camera,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/56/ce/6a/04/17/p66_butter_shutter_1-50mm.stl,5.0,121.377,1.48704e-05,8.71631,1,8.0,5.982999801635742,5.96774,37.175,0.471259,,schlem,740,0.366016,0.128902,674848.png,1.10907,674848.json,10.0
,0.0612558,-14.34661865234375,1.2101,179200.0,2013-10-10T00:47:59,Scanned illuminated jack o lantern ring by mrigs,1,1,,3.02706,art,1.16432,,4714.98,0.116201,4,0.367257,1,6.0,Creative Commons - Attribution - Share Alike,34.0,0.0694085,38488,3.0,314003.stl,1.0,2,7.3425445556640625,,-14.124415397644043,163387,,11.535635948181152,0.0206926,0.0291488,1.75862,6.75621,0.0908375,1,11.535635948181152,3.51664,scans-and-replicas,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/57/3b/38/c6/94/pumpkin_front.stl,5.0,140.79,2.96307e-10,0.0986677,1,8.0,7.072719573974609,5.99969,15.9556,0.142763,,,76972,0.0830097,0.055231,314003.png,0.258104,314003.json,8.0
"['carbon', 'carbon_fiber', 'fashion', 'fashion_accessories', 'jewelry', 'necklace', 'polygonal']",1.30116,10.81020450592041,2.25014,31036.3,2015-02-25T19:01:06,Polix - Polygonal Necklace ,1,1,,2.61997,fashion,1.35534,,19858.4,0.202902,2,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,22.0,1.79257e-06,7531,3.0,1124376.stl,1.00008,-100,5.972620952294388e-16,,11.158133506774902,698371,,-3.082594871520996,0.0253547,1.5663e-07,3.37816,13.8328,2.96887,1,-2.754831075668335,6.37584,jewelry,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/17/1d/2c/9d/66/polix_rev2.stl,5.0,76.8486,0.000105298,5.13379,1,8.0,4.056561486595828e-16,6.07967,20.5613,0.038666,,jcnoguera,15262,1.504,0.222738,1124376.png,0.957571,1124376.json,9.0
"['blatt', 'bre', 'dont_hassle_the_hoff', 'joke', 'kitt', 'knight_industrie', 'knight_industries', 'knight_rider', 'nighthawk', 'plane', 'printoberMB', 'Pun', 'Quote', 'spy', 'spy_plane', 'todd_blatt', 'Vader', 'Wired', 'zenix']",0.858628,7.5042948722839355,1.57307,16646100000.0,2012-10-31T03:09:54,Darth Vader driving Knight Rider&#039;s KITT car while being airlifted by a Nighthawk spy plane ,1,,,3.14159,models,1.27464,37,49137.6,0.140806,3,1.27386,,6.0,Creative Commons - Attribution,135.0,0.0199953,28597,3.0,96453.stl,1.00001,-11,15.82761001586914,,8.43267822265625,33445,2,24.104520797729492,0.0441313,0.00228728,3.39533,25.6049,1.32818,,27.421659469604492,10.1059,vehicles,6.0,,2,https://thingiverse-production-new.s3.amazonaws.com/assets/dd/a4/a7/36/b7/carbodyV.stl,6.0,1458.51,,2.47203,,7.0,15.82761001586914,6.00315,350842.0,0.0818619,114,custom3dstuff,57228,0.373885,0.138745,96453.png,0.179686,96453.json,7.0
"['bre', 'buddha', 'character', 'Clumsy', 'cthulu', 'dorus', 'dragon', 'figurine', 'ganesh', 'gezi', 'gnome', 'Gorn', 'jesus', 'Kraken', 'lovecraft', 'octopus', 'Patrick_Seastar', 'penguin', 'spoon', 'Spoonrider', 'Star_Trek', 'Yoda', 'Zardoz']",0.253295,17.840999603271484,1.33406,331369.0,2013-09-05T20:31:28,Spoonriders ,1,1,,3.13151,art,1.10261,,4113.51,0.362694,1,1.21619,1,6.0,Creative Commons - Attribution - Share Alike,21.0,0.21131,8122,3.0,286161.stl,1.00001,2,-0.0010000000474974513,,18.082000732421875,146400,,6.770999908447266,0.0152687,0.0835663,1.97267,9.98818,0.666187,1,6.923999786376953,4.05207,sculptures,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/1a/aa/c2/7b/10/spoonrider_gorn.stl,5.0,15.8918,5.08423e-13,0.975374,1,8.0,-0.0010000000474974513,5.99852,41.6555,0.502532,,JuliaTruchsess,16240,0.28029,0.0583437,286161.png,0.874992,286161.json,9.0
"['carousel', 'Mechanical_Toys']",12.7539,0.009607041254639626,4.33182,52421.7,2013-05-20T15:53:27,Carousel ,,,4,3.14159,toys-and-games,2.37057,6,16248.5,0.583585,1,1.7117,,6.0,Creative Commons - Attribution - Non-Commercial,27.0,0.0981748,631,2.0,201957.stl,1.01845,-1,14.242708206176758,8,3.3421435356140137,91444,,33.8353385925293,1.3032,8.99838e-16,16.0939,93.6785,23.7611,,34.0,41.7054,mechanical-toys,6.0,,3,https://thingiverse-production-new.s3.amazonaws.com/assets/f4/cf/66/d1/e9/Base.stl,5.0,440.994,,37.9706,,7.0,-1.9441513133942488e-16,6.0412,67.954,1.5708,27,gzumwalt,1274,19.4846,5.87197,201957.png,1.5709,201957.json,8.0
