category,dataset,model,binvox,dimension,x_rotations,z_rotations,max,min,mean,loss
table,test,table_0423.off,table_0423_32_x0_z0.binvox,32,0,0,0.99949265,0.0,0.058632243,0.004041998
table,test,table_0452.off,table_0452_32_x0_z0.binvox,32,0,0,0.9999689,0.0,0.049433697,0.0015832579
table,test,table_0451.off,table_0451_32_x0_z0.binvox,32,0,0,0.99990284,0.0,0.056552824,0.0015982129
table,test,table_0474.off,table_0474_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.06020826,0.0014761554
table,test,table_0438.off,table_0438_32_x0_z0.binvox,32,0,0,0.99137455,9.898601e-36,0.0055544735,0.0002515776
table,test,table_0445.off,table_0445_32_x0_z0.binvox,32,0,0,0.9998518,0.0,0.09743849,0.0040968396
table,test,table_0456.off,table_0456_32_x0_z0.binvox,32,0,0,0.9941983,0.0,0.03350665,0.0030614878
table,test,table_0413.off,table_0413_32_x0_z0.binvox,32,0,0,0.99984694,0.0,0.027322942,0.0011813072
table,test,table_0458.off,table_0458_32_x0_z0.binvox,32,0,0,0.9999211,0.0,0.067831844,0.0031432381
table,test,table_0431.off,table_0431_32_x0_z0.binvox,32,0,0,0.9999701,0.0,0.033601478,0.0015354408
table,test,table_0400.off,table_0400_32_x0_z0.binvox,32,0,0,0.9999646,0.0,0.06722389,0.0024895426
table,test,table_0491.off,table_0491_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.1769571,0.0022559387
table,test,table_0492.off,table_0492_32_x0_z0.binvox,32,0,0,0.999974,0.0,0.18818676,0.0074732094
table,test,table_0434.off,table_0434_32_x0_z0.binvox,32,0,0,0.9999862,0.0,0.04853256,0.0017287239
table,test,table_0450.off,table_0450_32_x0_z0.binvox,32,0,0,1.0,0.0,0.26835793,0.009144634
table,test,table_0410.off,table_0410_32_x0_z0.binvox,32,0,0,0.9999765,0.0,0.07269748,0.0022728574
table,test,table_0412.off,table_0412_32_x0_z0.binvox,32,0,0,0.9833212,0.0,0.0025254032,9.855341e-05
table,test,table_0439.off,table_0439_32_x0_z0.binvox,32,0,0,0.99714977,0.0,0.041905567,0.0028519356
table,test,table_0425.off,table_0425_32_x0_z0.binvox,32,0,0,0.99470323,0.0,0.10936722,0.005140789
table,test,table_0432.off,table_0432_32_x0_z0.binvox,32,0,0,0.99999714,0.0,0.045428835,0.0013486772
table,test,table_0440.off,table_0440_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.05192362,0.0016723104
table,test,table_0398.off,table_0398_32_x0_z0.binvox,32,0,0,0.9999566,0.0,0.06535185,0.0025201153
table,test,table_0476.off,table_0476_32_x0_z0.binvox,32,0,0,0.99317765,0.0,0.017983861,0.000873025
table,test,table_0444.off,table_0444_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.08179481,0.0020469448
table,test,table_0420.off,table_0420_32_x0_z0.binvox,32,0,0,0.9999244,0.0,0.05664798,0.0017147465
table,test,table_0463.off,table_0463_32_x0_z0.binvox,32,0,0,0.9997241,0.0,0.026955595,0.0008860313
table,test,table_0473.off,table_0473_32_x0_z0.binvox,32,0,0,0.9998149,0.0,0.051678244,0.0018434095
table,test,table_0403.off,table_0403_32_x0_z0.binvox,32,0,0,0.97340596,1.8385964e-35,0.0067396956,0.00036992735
table,test,table_0427.off,table_0427_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.10085477,0.0032081949
table,test,table_0418.off,table_0418_32_x0_z0.binvox,32,0,0,0.9996201,0.0,0.032152224,0.0014228313
table,test,table_0429.off,table_0429_32_x0_z0.binvox,32,0,0,0.9992132,0.0,0.021775132,0.00080190506
table,test,table_0489.off,table_0489_32_x0_z0.binvox,32,0,0,0.9999273,0.0,0.19883713,0.006011324
table,test,table_0394.off,table_0394_32_x0_z0.binvox,32,0,0,0.99984944,0.0,0.018645149,0.00032913912
table,test,table_0442.off,table_0442_32_x0_z0.binvox,32,0,0,0.99992406,0.0,0.04286089,0.0015222897
table,test,table_0488.off,table_0488_32_x0_z0.binvox,32,0,0,0.9999379,0.0,0.05859442,0.0030845124
table,test,table_0468.off,table_0468_32_x0_z0.binvox,32,0,0,0.9998505,0.0,0.030649237,0.00086888496
table,test,table_0416.off,table_0416_32_x0_z0.binvox,32,0,0,0.33683616,4.6969955e-33,0.0004105193,9.918171e-06
table,test,table_0454.off,table_0454_32_x0_z0.binvox,32,0,0,0.6834664,1.0364015e-31,0.0011169206,2.7658272e-05
table,test,table_0448.off,table_0448_32_x0_z0.binvox,32,0,0,0.99993217,0.0,0.039812,0.0012439186
table,test,table_0404.off,table_0404_32_x0_z0.binvox,32,0,0,0.97453284,2.0278715e-35,0.010168902,0.00042031478
table,test,table_0428.off,table_0428_32_x0_z0.binvox,32,0,0,0.9951279,0.0,0.014328708,0.0008777342
table,test,table_0478.off,table_0478_32_x0_z0.binvox,32,0,0,0.999969,0.0,0.13166256,0.005541264
table,test,table_0486.off,table_0486_32_x0_z0.binvox,32,0,0,0.9997422,0.0,0.057261486,0.0027239663
table,test,table_0417.off,table_0417_32_x0_z0.binvox,32,0,0,0.9987212,0.0,0.035657603,0.0014515029
table,test,table_0426.off,table_0426_32_x0_z0.binvox,32,0,0,0.9955968,0.0,0.04365675,0.0022237273
table,test,table_0415.off,table_0415_32_x0_z0.binvox,32,0,0,0.9999964,0.0,0.085250445,0.0028749807
table,test,table_0461.off,table_0461_32_x0_z0.binvox,32,0,0,0.9995414,0.0,0.045803744,0.0026137242
table,test,table_0484.off,table_0484_32_x0_z0.binvox,32,0,0,0.9999144,0.0,0.07747829,0.0035164128
table,test,table_0446.off,table_0446_32_x0_z0.binvox,32,0,0,0.99990284,0.0,0.022216985,0.0014241209
table,test,table_0459.off,table_0459_32_x0_z0.binvox,32,0,0,0.99968076,0.0,0.02796166,0.00090384006
table,test,table_0401.off,table_0401_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.07046005,0.001333418
table,test,table_0435.off,table_0435_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.06153727,0.0016017102
table,test,table_0409.off,table_0409_32_x0_z0.binvox,32,0,0,0.99975497,0.0,0.050481692,0.0033842893
table,test,table_0395.off,table_0395_32_x0_z0.binvox,32,0,0,0.99635327,0.0,0.028135717,0.0013527352
table,test,table_0407.off,table_0407_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.07121656,0.0016840615
table,test,table_0472.off,table_0472_32_x0_z0.binvox,32,0,0,0.99960154,0.0,0.029231183,0.0016035244
table,test,table_0414.off,table_0414_32_x0_z0.binvox,32,0,0,0.6966271,0.0,0.00072628213,1.8937151e-05
table,test,table_0402.off,table_0402_32_x0_z0.binvox,32,0,0,0.99608624,0.0,0.021424327,0.0009991587
table,test,table_0455.off,table_0455_32_x0_z0.binvox,32,0,0,0.9998585,0.0,0.042805657,0.0015002391
table,test,table_0487.off,table_0487_32_x0_z0.binvox,32,0,0,0.99526274,0.0,0.025061257,0.0014311848
table,test,table_0399.off,table_0399_32_x0_z0.binvox,32,0,0,0.999838,0.0,0.03304019,0.0009071913
table,test,table_0465.off,table_0465_32_x0_z0.binvox,32,0,0,0.99999154,0.0,0.061689276,0.0020006085
table,test,table_0405.off,table_0405_32_x0_z0.binvox,32,0,0,0.9991441,0.0,0.07730152,0.0036970414
table,test,table_0477.off,table_0477_32_x0_z0.binvox,32,0,0,0.99692,0.0,0.0419625,0.0020788298
table,test,table_0471.off,table_0471_32_x0_z0.binvox,32,0,0,0.99457353,0.0,0.043019764,0.002372447
table,test,table_0449.off,table_0449_32_x0_z0.binvox,32,0,0,0.9855935,0.0,0.018672805,0.0009890352
table,test,table_0483.off,table_0483_32_x0_z0.binvox,32,0,0,0.99949396,0.0,0.15407127,0.007386245
table,test,table_0469.off,table_0469_32_x0_z0.binvox,32,0,0,0.99999774,0.0,0.08014763,0.0015484595
table,train,table_0247.off,table_0247_32_x0_z0.binvox,32,0,0,0.9995165,0.0,0.11446114,0.004225098
table,train,table_0342.off,table_0342_32_x0_z0.binvox,32,0,0,0.47844017,4.508818e-37,0.00077070575,1.8729392e-05
table,train,table_0104.off,table_0104_32_x0_z0.binvox,32,0,0,0.99991584,0.0,0.041941237,0.0012407152
table,train,table_0086.off,table_0086_32_x0_z0.binvox,32,0,0,0.9985482,0.0,0.1277509,0.006823982
table,train,table_0316.off,table_0316_32_x0_z0.binvox,32,0,0,0.9998155,0.0,0.20414075,0.007520673
table,train,table_0274.off,table_0274_32_x0_z0.binvox,32,0,0,0.99893576,0.0,0.019250741,0.0009985369
table,train,table_0227.off,table_0227_32_x0_z0.binvox,32,0,0,1.0,0.0,0.3416655,0.009379601
table,train,table_0108.off,table_0108_32_x0_z0.binvox,32,0,0,0.9964898,0.0,0.029194597,0.0014383467
table,train,table_0067.off,table_0067_32_x0_z0.binvox,32,0,0,0.9999939,0.0,0.12457179,0.0019811238
table,train,table_0074.off,table_0074_32_x0_z0.binvox,32,0,0,0.999959,0.0,0.088451475,0.003064062
table,train,table_0057.off,table_0057_32_x0_z0.binvox,32,0,0,0.99902546,0.0,0.01787537,0.0006749323
table,train,table_0180.off,table_0180_32_x0_z0.binvox,32,0,0,0.9998858,0.0,0.052045897,0.0022287746
table,train,table_0355.off,table_0355_32_x0_z0.binvox,32,0,0,0.99977463,0.0,0.086610325,0.0028699418
table,train,table_0157.off,table_0157_32_x0_z0.binvox,32,0,0,0.98432976,0.0,0.020019777,0.0010647485
table,train,table_0110.off,table_0110_32_x0_z0.binvox,32,0,0,0.9998933,0.0,0.044658773,0.0014528302
table,train,table_0350.off,table_0350_32_x0_z0.binvox,32,0,0,0.9980452,0.0,0.04050297,0.0026272545
table,train,table_0170.off,table_0170_32_x0_z0.binvox,32,0,0,0.9967632,0.0,0.034525163,0.0024822042
table,train,table_0258.off,table_0258_32_x0_z0.binvox,32,0,0,0.99997735,0.0,0.031195242,0.0018779748
table,train,table_0107.off,table_0107_32_x0_z0.binvox,32,0,0,0.9999968,0.0,0.06563388,0.0017590848
table,train,table_0314.off,table_0314_32_x0_z0.binvox,32,0,0,0.9994135,0.0,0.17255694,0.008381784
table,train,table_0306.off,table_0306_32_x0_z0.binvox,32,0,0,0.99999166,0.0,0.13464628,0.0035717173
table,train,table_0075.off,table_0075_32_x0_z0.binvox,32,0,0,0.9889044,0.0,0.0686583,0.004374114
table,train,table_0068.off,table_0068_32_x0_z0.binvox,32,0,0,0.9999578,0.0,0.051168,0.0016876414
table,train,table_0386.off,table_0386_32_x0_z0.binvox,32,0,0,0.9988071,0.0,0.11313123,0.0048088953
table,train,table_0220.off,table_0220_32_x0_z0.binvox,32,0,0,0.9993011,0.0,0.0776207,0.004402466
table,train,table_0298.off,table_0298_32_x0_z0.binvox,32,0,0,0.99998045,0.0,0.05292934,0.0014924376
table,train,table_0148.off,table_0148_32_x0_z0.binvox,32,0,0,0.997106,0.0,0.056129962,0.0027205222
table,train,table_0225.off,table_0225_32_x0_z0.binvox,32,0,0,1.0,0.0,0.25147405,0.006308127
table,train,table_0334.off,table_0334_32_x0_z0.binvox,32,0,0,0.9999887,0.0,0.08279978,0.001856544
table,train,table_0046.off,table_0046_32_x0_z0.binvox,32,0,0,0.9994844,0.0,0.10003478,0.0045613437
table,train,table_0370.off,table_0370_32_x0_z0.binvox,32,0,0,0.9999875,0.0,0.11511123,0.003911974
table,train,table_0064.off,table_0064_32_x0_z0.binvox,32,0,0,0.99762565,0.0,0.25313306,0.014273864
table,train,table_0234.off,table_0234_32_x0_z0.binvox,32,0,0,1.0,0.0,0.13498494,0.0026500197
table,train,table_0071.off,table_0071_32_x0_z0.binvox,32,0,0,0.9999944,0.0,0.07493673,0.0018738122
table,train,table_0038.off,table_0038_32_x0_z0.binvox,32,0,0,0.9999423,0.0,0.10866113,0.0043815607
table,train,table_0017.off,table_0017_32_x0_z0.binvox,32,0,0,0.99924576,0.0,0.059705187,0.0031861782
table,train,table_0187.off,table_0187_32_x0_z0.binvox,32,0,0,0.99999046,0.0,0.04122194,0.00082134013
table,train,table_0041.off,table_0041_32_x0_z0.binvox,32,0,0,0.99691063,0.0,0.10395087,0.0043123513
table,train,table_0062.off,table_0062_32_x0_z0.binvox,32,0,0,0.99990046,0.0,0.038684215,0.0015920752
table,train,table_0320.off,table_0320_32_x0_z0.binvox,32,0,0,0.9819339,0.0,0.025452543,0.0010855296
table,train,table_0027.off,table_0027_32_x0_z0.binvox,32,0,0,0.9990638,0.0,0.047712334,0.001962897
table,train,table_0085.off,table_0085_32_x0_z0.binvox,32,0,0,0.99561393,0.0,0.05469695,0.002939608
table,train,table_0030.off,table_0030_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.3122508,0.008166929
table,train,table_0155.off,table_0155_32_x0_z0.binvox,32,0,0,0.99970645,0.0,0.0433065,0.0013853323
table,train,table_0124.off,table_0124_32_x0_z0.binvox,32,0,0,0.9955389,0.0,0.1643926,0.007833472
table,train,table_0048.off,table_0048_32_x0_z0.binvox,32,0,0,0.98754245,0.0,0.0041513965,0.00018915022
table,train,table_0232.off,table_0232_32_x0_z0.binvox,32,0,0,0.9999776,0.0,0.075439446,0.0025528204
table,train,table_0229.off,table_0229_32_x0_z0.binvox,32,0,0,0.99999094,0.0,0.0662998,0.0012746452
table,train,table_0366.off,table_0366_32_x0_z0.binvox,32,0,0,0.99985766,0.0,0.078588314,0.0038651214
table,train,table_0365.off,table_0365_32_x0_z0.binvox,32,0,0,0.99974173,0.0,0.08191393,0.0033408112
table,train,table_0002.off,table_0002_32_x0_z0.binvox,32,0,0,0.9957942,0.0,0.086510085,0.004788511
table,train,table_0356.off,table_0356_32_x0_z0.binvox,32,0,0,0.99992585,0.0,0.11303562,0.0045299614
table,train,table_0037.off,table_0037_32_x0_z0.binvox,32,0,0,0.99653935,0.0,0.008501836,0.00041584915
table,train,table_0080.off,table_0080_32_x0_z0.binvox,32,0,0,0.9999292,0.0,0.024745418,0.00027733383
table,train,table_0235.off,table_0235_32_x0_z0.binvox,32,0,0,0.9997322,0.0,0.044549987,0.0022496884
table,train,table_0255.off,table_0255_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.08309339,0.0020433832
table,train,table_0175.off,table_0175_32_x0_z0.binvox,32,0,0,0.9954913,0.0,0.04170366,0.0027088802
table,train,table_0163.off,table_0163_32_x0_z0.binvox,32,0,0,0.98730046,0.0,0.02779017,0.0015154227
table,train,table_0250.off,table_0250_32_x0_z0.binvox,32,0,0,0.99873716,0.0,0.15677807,0.007176686
table,train,table_0312.off,table_0312_32_x0_z0.binvox,32,0,0,0.994478,0.0,0.087614246,0.004106834
table,train,table_0015.off,table_0015_32_x0_z0.binvox,32,0,0,0.9995572,0.0,0.06203772,0.0025373194
table,train,table_0088.off,table_0088_32_x0_z0.binvox,32,0,0,0.99995327,0.0,0.045459192,0.0020435133
table,train,table_0164.off,table_0164_32_x0_z0.binvox,32,0,0,0.9982572,0.0,0.01955993,0.0012536533
table,train,table_0143.off,table_0143_32_x0_z0.binvox,32,0,0,0.99998856,0.0,0.1266489,0.0046501616
table,train,table_0135.off,table_0135_32_x0_z0.binvox,32,0,0,0.9997241,0.0,0.09805676,0.004608331
table,train,table_0304.off,table_0304_32_x0_z0.binvox,32,0,0,0.9998092,0.0,0.037789203,0.0011042277
table,train,table_0005.off,table_0005_32_x0_z0.binvox,32,0,0,0.98966354,0.0,0.012624355,0.00064487907
table,train,table_0372.off,table_0372_32_x0_z0.binvox,32,0,0,0.996711,0.0,0.017356973,0.00121937
table,train,table_0132.off,table_0132_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.07887814,0.0018881604
table,train,table_0125.off,table_0125_32_x0_z0.binvox,32,0,0,0.99998367,0.0,0.036951087,0.001224489
table,train,table_0385.off,table_0385_32_x0_z0.binvox,32,0,0,0.99544144,0.0,0.032261707,0.0015441362
table,train,table_0099.off,table_0099_32_x0_z0.binvox,32,0,0,0.9999968,0.0,0.08009556,0.0026547126
table,train,table_0098.off,table_0098_32_x0_z0.binvox,32,0,0,0.99983835,0.0,0.04187822,0.0014072172
table,train,table_0198.off,table_0198_32_x0_z0.binvox,32,0,0,0.99816966,0.0,0.070521414,0.0046908055
table,train,table_0120.off,table_0120_32_x0_z0.binvox,32,0,0,0.9975592,0.0,0.104813725,0.0042843483
table,train,table_0043.off,table_0043_32_x0_z0.binvox,32,0,0,0.9785017,0.0,0.009467295,0.0011154372
table,train,table_0218.off,table_0218_32_x0_z0.binvox,32,0,0,0.99596417,0.0,0.0348543,0.0017123979
table,train,table_0353.off,table_0353_32_x0_z0.binvox,32,0,0,0.9999765,0.0,0.04611908,0.0009475851
table,train,table_0241.off,table_0241_32_x0_z0.binvox,32,0,0,0.999985,0.0,0.073755085,0.0014767633
table,train,table_0167.off,table_0167_32_x0_z0.binvox,32,0,0,0.9999784,0.0,0.1321832,0.0037251476
table,train,table_0388.off,table_0388_32_x0_z0.binvox,32,0,0,0.99980456,0.0,0.031493384,0.0011858041
table,train,table_0327.off,table_0327_32_x0_z0.binvox,32,0,0,0.9999614,0.0,0.042883173,0.0011726259
table,train,table_0024.off,table_0024_32_x0_z0.binvox,32,0,0,0.99968624,0.0,0.05937134,0.0026725777
table,train,table_0317.off,table_0317_32_x0_z0.binvox,32,0,0,0.9999416,0.0,0.05738467,0.0023539327
table,train,table_0209.off,table_0209_32_x0_z0.binvox,32,0,0,0.9999875,0.0,0.11459802,0.003085562
table,train,table_0270.off,table_0270_32_x0_z0.binvox,32,0,0,0.99232787,0.0,0.015570868,0.0008162074
table,train,table_0380.off,table_0380_32_x0_z0.binvox,32,0,0,0.99736315,0.0,0.090840176,0.0037929357
table,train,table_0009.off,table_0009_32_x0_z0.binvox,32,0,0,0.99969137,0.0,0.15236415,0.0071919756
table,train,table_0020.off,table_0020_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.07065037,0.00091469206
table,train,table_0212.off,table_0212_32_x0_z0.binvox,32,0,0,0.9935307,0.0,0.103320554,0.0042563924
table,train,table_0371.off,table_0371_32_x0_z0.binvox,32,0,0,0.98790866,9.0730385e-37,0.013036276,0.0005926818
table,train,table_0308.off,table_0308_32_x0_z0.binvox,32,0,0,0.9981629,0.0,0.07941022,0.004352085
table,train,table_0264.off,table_0264_32_x0_z0.binvox,32,0,0,0.9920908,0.0,0.018700117,0.0009249619
table,train,table_0323.off,table_0323_32_x0_z0.binvox,32,0,0,0.99970895,0.0,0.059119966,0.004149296
table,train,table_0147.off,table_0147_32_x0_z0.binvox,32,0,0,0.9894852,0.0,0.04085653,0.0021452
table,train,table_0112.off,table_0112_32_x0_z0.binvox,32,0,0,0.99972993,0.0,0.047319047,0.0016077335
table,train,table_0373.off,table_0373_32_x0_z0.binvox,32,0,0,0.99952507,0.0,0.22343186,0.010152621
table,train,table_0347.off,table_0347_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.2338875,0.0076035387
table,train,table_0077.off,table_0077_32_x0_z0.binvox,32,0,0,0.9986755,0.0,0.041146655,0.0020883593
table,train,table_0296.off,table_0296_32_x0_z0.binvox,32,0,0,0.9873979,2.8582806e-38,0.012177405,0.00064751547
table,train,table_0058.off,table_0058_32_x0_z0.binvox,32,0,0,0.9999844,0.0,0.087631635,0.002473123
table,train,table_0166.off,table_0166_32_x0_z0.binvox,32,0,0,0.99949896,0.0,0.027548667,0.0013986418
table,train,table_0310.off,table_0310_32_x0_z0.binvox,32,0,0,0.9994287,0.0,0.019884296,0.0007217005
table,train,table_0354.off,table_0354_32_x0_z0.binvox,32,0,0,0.9985209,0.0,0.016420968,0.0006830327
table,train,table_0262.off,table_0262_32_x0_z0.binvox,32,0,0,0.99992466,0.0,0.046294827,0.0015258391
table,train,table_0114.off,table_0114_32_x0_z0.binvox,32,0,0,0.9999665,0.0,0.050317626,0.0018202148
table,train,table_0309.off,table_0309_32_x0_z0.binvox,32,0,0,0.999617,0.0,0.045605127,0.002150871
table,train,table_0073.off,table_0073_32_x0_z0.binvox,32,0,0,0.99986637,0.0,0.08199296,0.0034752744
table,train,table_0165.off,table_0165_32_x0_z0.binvox,32,0,0,0.99999607,0.0,0.0407475,0.0005686885
table,train,table_0228.off,table_0228_32_x0_z0.binvox,32,0,0,0.9990669,0.0,0.08123988,0.0035311743
table,train,table_0159.off,table_0159_32_x0_z0.binvox,32,0,0,0.84400195,0.0,0.0010705052,2.8689452e-05
table,train,table_0277.off,table_0277_32_x0_z0.binvox,32,0,0,0.999998,0.0,0.052936234,0.0015518924
table,train,table_0090.off,table_0090_32_x0_z0.binvox,32,0,0,0.9995938,0.0,0.02613315,0.0010185868
table,train,table_0094.off,table_0094_32_x0_z0.binvox,32,0,0,0.9894294,0.0,0.011300042,0.0009641168
table,train,table_0010.off,table_0010_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.105783954,0.002506911
table,train,table_0179.off,table_0179_32_x0_z0.binvox,32,0,0,0.9971119,0.0,0.1559026,0.008215897
table,train,table_0049.off,table_0049_32_x0_z0.binvox,32,0,0,0.9990809,0.0,0.06614364,0.002290159
table,train,table_0191.off,table_0191_32_x0_z0.binvox,32,0,0,0.998514,0.0,0.06048941,0.0029483978
table,train,table_0154.off,table_0154_32_x0_z0.binvox,32,0,0,0.99991155,0.0,0.04927714,0.0018323346
table,train,table_0126.off,table_0126_32_x0_z0.binvox,32,0,0,0.9738011,0.0,0.009350449,0.00042534556
table,train,table_0141.off,table_0141_32_x0_z0.binvox,32,0,0,0.99995947,0.0,0.059331536,0.0012058988
table,train,table_0326.off,table_0326_32_x0_z0.binvox,32,0,0,0.993178,0.0,0.016632395,0.00087887724
table,train,table_0375.off,table_0375_32_x0_z0.binvox,32,0,0,0.99882764,0.0,0.034627963,0.0019546223
table,train,table_0338.off,table_0338_32_x0_z0.binvox,32,0,0,0.9995846,0.0,0.053775415,0.0019273165
table,train,table_0281.off,table_0281_32_x0_z0.binvox,32,0,0,0.99982387,0.0,0.036878802,0.0011384249
table,train,table_0070.off,table_0070_32_x0_z0.binvox,32,0,0,0.996274,0.0,0.06438673,0.003630757
table,train,table_0144.off,table_0144_32_x0_z0.binvox,32,0,0,0.9998109,0.0,0.099748924,0.0040314994
table,train,table_0337.off,table_0337_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.06762538,0.0010879235
table,train,table_0288.off,table_0288_32_x0_z0.binvox,32,0,0,0.99922335,0.0,0.10644097,0.0070099393
table,train,table_0055.off,table_0055_32_x0_z0.binvox,32,0,0,0.99999666,0.0,0.16735078,0.006233288
table,train,table_0231.off,table_0231_32_x0_z0.binvox,32,0,0,0.99386084,0.0,0.020778801,0.0011512085
table,train,table_0202.off,table_0202_32_x0_z0.binvox,32,0,0,0.9998691,0.0,0.07142926,0.0029565238
table,train,table_0063.off,table_0063_32_x0_z0.binvox,32,0,0,0.99999785,4.2166056e-36,0.3051264,0.010047821
table,train,table_0266.off,table_0266_32_x0_z0.binvox,32,0,0,0.98540443,0.0,0.056781955,0.0032006358
table,train,table_0333.off,table_0333_32_x0_z0.binvox,32,0,0,0.999933,0.0,0.0386896,0.0012399951
table,train,table_0215.off,table_0215_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.14365289,0.0025358717
table,train,table_0153.off,table_0153_32_x0_z0.binvox,32,0,0,0.99960476,0.0,0.028608607,0.00075472344
table,train,table_0211.off,table_0211_32_x0_z0.binvox,32,0,0,0.99999106,0.0,0.03810229,0.00055395043
table,train,table_0242.off,table_0242_32_x0_z0.binvox,32,0,0,0.99976116,0.0,0.04700894,0.001813551
table,train,table_0351.off,table_0351_32_x0_z0.binvox,32,0,0,0.99527705,3.876551e-38,0.1025776,0.005898849
table,train,table_0244.off,table_0244_32_x0_z0.binvox,32,0,0,0.99960417,0.0,0.028782636,0.0013562695
table,train,table_0295.off,table_0295_32_x0_z0.binvox,32,0,0,0.99421304,0.0,0.04211521,0.0023740125
table,train,table_0384.off,table_0384_32_x0_z0.binvox,32,0,0,0.9983606,0.0,0.12314798,0.0061618676
table,train,table_0233.off,table_0233_32_x0_z0.binvox,32,0,0,0.9998683,0.0,0.08268668,0.0036587967
